# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] r[15] j[15] r[16] j[16] r[17] j[17] r[18] j[18] r[19] j[19] r[20] j[20] r[21] j[21] r[22] j[22] r[23] j[23] r[24] j[24] 
2631.000000 3.696822e-10 1.311306e-09 9.617843e-07 3.626639e-06 1.773405e-07 6.404983e-07 1.129395e-08 4.765198e-08 3.637765e-07 1.279615e-06 2.743554e-07 1.160849e-06 2.823061e-07 1.063273e-06 4.638720e-08 1.801698e-07 9.208267e-07 3.462330e-06 2.892299e-07 1.072845e-06 7.601524e-08 2.753302e-07 2.144292e-06 8.543452e-06 8.894871e-06 3.193780e-05 2.015982e-09 7.283767e-09 3.018695e-06 1.090794e-05 7.819836e-07 2.763505e-06 -6.194972e-03 -2.230772e-02 7.987775e-06 3.255111e-05 8.083211e-07 3.012697e-06 1.565224e-06 5.918001e-06 3.109959e-07 1.277014e-06 1.680266e-06 6.331526e-06 1.512187e-06 5.817669e-06 6.239352e-07 2.548606e-06 3.188810e-06 1.314594e-05 
2635.000000 8.654679e-10 3.350502e-09 9.598770e-07 3.615474e-06 2.278570e-07 8.552112e-07 6.997911e-09 2.720100e-08 7.945352e-07 3.049409e-06 9.205067e-08 3.357740e-07 2.982964e-07 1.140546e-06 4.392122e-08 1.686517e-07 5.217523e-07 1.851536e-06 3.133636e-07 1.173942e-06 1.185370e-07 4.539877e-07 2.510098e-06 1.019124e-05 1.042256e-05 3.804054e-05 5.556994e-09 2.236201e-08 2.430583e-06 8.558540e-06 2.326033e-06 9.407729e-06 -6.952603e-03 -2.534707e-02 9.589095e-06 4.043903e-05 6.659441e-07 2.431330e-06 2.418776e-06 9.727488e-06 3.515068e-07 1.456600e-06 2.896910e-06 1.181050e-05 1.722781e-06 6.822395e-06 6.262515e-07 2.554369e-06 1.151249e-06 4.143402e-06 
2638.000000 1.279568e-09 5.473648e-09 1.944821e-06 8.127726e-06 2.746766e-07 1.045109e-06 8.439183e-09 3.295694e-08 3.998547e-07 1.418687e-06 7.797584e-08 2.814867e-07 4.380898e-07 1.795832e-06 2.576425e-08 9.324290e-08 6.062359e-07 2.181555e-06 3.766312e-07 1.445493e-06 1.483690e-07 5.885264e-07 1.514327e-06 5.727757e-06 2.443398e-05 9.966574e-05 4.340463e-09 1.709970e-08 6.024461e-06 2.352171e-05 2.289738e-06 9.203048e-06 -1.487586e-02 -5.978228e-02 9.062674e-06 3.802346e-05 6.274119e-07 2.282316e-06 2.253931e-06 8.949747e-06 2.119849e-07 8.068440e-07 2.392666e-06 9.482985e-06 1.675525e-06 6.635126e-06 6.720441e-07 2.744720e-06 2.735262e-06 1.095377e-05 
2640.000000 1.227580e-09 5.212697e-09 1.473745e-06 5.880882e-06 3.835198e-07 1.513133e-06 6.774745e-09 2.616143e-08 4.491679e-07 1.607332e-06 1.875150e-07 7.571837e-07 4.129604e-07 1.663153e-06 2.426527e-08 8.732086e-08 1.751793e-06 7.208964e-06 4.233612e-07 1.639127e-06 1.400403e-07 5.542099e-07 1.544351e-06 5.877634e-06 2.536243e-05 1.040065e-04 4.360352e-09 1.762702e-08 2.815556e-06 1.006360e-05 7.293792e-07 2.562296e-06 -1.246695e-02 -4.879873e-02 6.827450e-06 2.721149e-05 6.738858e-07 2.466719e-06 2.907517e-06 1.212446e-05 2.081813e-07 7.904219e-07 2.094563e-06 8.134277e-06 1.828461e-06 7.307328e-06 6.354564e-07 2.579730e-06 1.686198e-06 6.343103e-06 
2646.000000 2.315694e-10 8.142324e-10 7.599253e-07 2.797504e-06 2.032320e-07 7.392865e-07 2.501524e-09 8.664232e-09 1.089767e-06 4.399729e-06 1.764930e-07 7.075276e-07 4.232827e-07 1.746096e-06 5.195939e-08 2.038029e-07 8.787253e-07 3.275472e-06 2.434413e-07 8.861251e-07 1.780557e-07 7.091594e-07 2.396984e-06 9.658957e-06 1.924295e-05 7.636970e-05 3.873649e-09 1.467500e-08 2.237342e-06 7.865079e-06 1.194870e-06 4.500372e-06 -1.761378e-02 -7.289942e-02 8.944232e-06 3.733497e-05 5.499566e-07 1.976508e-06 7.211687e-07 2.534578e-06 3.379009e-07 1.342778e-06 9.356260e-07 3.322691e-06 1.533556e-06 5.959710e-06 3.607659e-07 1.351796e-06 3.444914e-06 1.445127e-05 
2655.000000 2.980529e-10 1.082684e-09 1.044972e-06 3.953531e-06 1.780739e-07 6.445191e-07 6.272691e-09 2.500242e-08 6.709607e-07 2.534743e-06 7.950961e-08 2.817580e-07 4.101743e-07 1.683956e-06 1.557499e-08 5.439340e-08 4.266033e-07 1.477322e-06 2.329954e-07 8.503104e-07 6.484515e-08 2.285982e-07 2.933250e-06 1.199782e-05 2.006287e-05 7.930933e-05 1.542365e-09 5.651665e-09 6.406056e-06 2.555132e-05 2.184028e-06 9.042922e-06 1.332023e-17 1.879060e-17 2.610421e-06 9.235333e-06 7.897660e-07 2.959637e-06 6.979056e-07 2.438498e-06 3.822164e-07 1.502109e-06 1.696270e-06 6.489620e-06 2.034579e-06 8.152893e-06 3.070914e-07 1.122230e-06 1.397520e-06 5.183225e-06 
2657.000000 2.391423e-10 8.789017e-10 1.369023e-06 5.265338e-06 1.544991e-07 5.551962e-07 6.906088e-09 2.787886e-08 1.236725e-06 5.104012e-06 8.592562e-08 3.077710e-07 4.797108e-07 2.008816e-06 2.031765e-08 7.269438e-08 3.875887e-07 1.330080e-06 1.767784e-07 6.257130e-07 7.120063e-08 2.514095e-07 2.862626e-06 1.156466e-05 1.280146e-05 4.770915e-05 9.573637e-10 3.320951e-09 6.351245e-06 2.528167e-05 2.258791e-06 9.397665e-06 1.779964e-14 6.625109e-14 2.529193e-06 8.908522e-06 6.587879e-07 2.440624e-06 6.223079e-07 2.151106e-06 3.302413e-07 1.275206e-06 1.744899e-06 6.716500e-06 1.482625e-06 5.673923e-06 6.732299e-07 2.744059e-06 1.351173e-06 4.984144e-06 
2659.000000 4.828095e-10 2.020388e-09 6.538857e-07 2.311654e-06 4.469073e-07 1.840774e-06 2.964716e-09 1.076252e-08 1.211039e-06 5.007208e-06 1.104693e-07 4.099612e-07 5.445520e-07 2.328142e-06 1.767183e-08 6.211491e-08 1.420741e-06 5.682806e-06 1.981232e-07 7.087258e-07 1.917637e-07 7.578859e-07 2.425691e-06 9.561023e-06 1.339984e-05 5.023939e-05 8.492604e-10 2.912277e-09 4.926386e-06 1.896520e-05 8.213605e-07 2.980075e-06 8.416621e-15 3.125274e-14 4.160876e-06 1.546875e-05 5.751248e-07 2.094401e-06 4.874011e-07 1.647284e-06 2.407520e-07 8.864346e-07 2.829551e-06 1.175801e-05 1.552639e-06 6.008324e-06 6.810723e-07 2.788395e-06 1.425228e-06 5.277758e-06 
2661.000000 6.405157e-10 2.655820e-09 5.973322e-07 2.102548e-06 4.380610e-07 1.791915e-06 3.428581e-09 1.253097e-08 7.598220e-07 2.931976e-06 1.083109e-07 4.033375e-07 5.349277e-07 2.285877e-06 1.870645e-08 6.671779e-08 1.548501e-06 6.297429e-06 4.470541e-07 1.758203e-06 1.841349e-07 7.269603e-07 2.298757e-06 9.002663e-06 1.490062e-05 5.658695e-05 3.071672e-09 1.183032e-08 5.785035e-06 2.272648e-05 6.541287e-07 2.317951e-06 1.643830e-16 5.127190e-16 4.198357e-06 1.561282e-05 1.114530e-06 4.421732e-06 1.666019e-06 6.409212e-06 2.941139e-07 1.104021e-06 2.511100e-06 1.023430e-05 1.548632e-06 6.009060e-06 7.034948e-07 2.896811e-06 1.417473e-06 5.256347e-06 
2662.000000 6.062827e-10 2.510487e-09 6.754875e-07 2.407953e-06 2.745498e-07 1.044935e-06 2.882035e-09 1.036830e-08 7.068301e-07 2.723806e-06 9.542052e-08 3.501805e-07 5.094082e-07 2.152758e-06 5.240869e-08 2.121144e-07 9.590330e-07 3.645636e-06 4.188413e-07 1.628528e-06 1.698193e-07 6.653108e-07 2.485422e-06 9.860100e-06 1.504268e-05 5.714552e-05 2.765909e-09 1.066840e-08 5.334250e-06 2.076121e-05 6.557332e-07 2.317686e-06 -1.743096e-02 -7.199966e-02 4.161730e-06 1.548694e-05 1.007543e-06 3.936383e-06 1.567796e-06 5.975069e-06 3.125576e-07 1.183112e-06 2.616143e-06 1.073893e-05 1.386680e-06 5.297855e-06 6.867038e-07 2.810930e-06 1.312833e-06 4.836987e-06 
2666.000000 8.353706e-10 3.474602e-09 1.005436e-06 3.718198e-06 3.229403e-07 1.260276e-06 2.106221e-09 7.492652e-09 9.583433e-07 3.864668e-06 1.636206e-07 6.379350e-07 2.377212e-07 8.815502e-07 5.112394e-08 2.030490e-07 1.051758e-06 4.014515e-06 4.181820e-07 1.632745e-06 1.338254e-07 5.074558e-07 2.043766e-06 7.881538e-06 2.029604e-05 7.983867e-05 1.044246e-09 3.683405e-09 8.771966e-06 3.703972e-05 2.083866e-06 8.537983e-06 -1.790168e-02 -7.432399e-02 4.843340e-06 1.845211e-05 8.678729e-07 3.328808e-06 2.858431e-06 1.203143e-05 5.270050e-07 2.144543e-06 1.913619e-06 7.486003e-06 1.761122e-06 6.886482e-06 4.035345e-07 1.508495e-06 2.039625e-06 7.895817e-06 
2668.000000 6.566047e-10 2.734305e-09 1.549450e-06 6.008880e-06 4.929879e-07 2.065607e-06 2.377421e-09 8.507220e-09 9.718574e-07 3.928685e-06 1.692425e-07 6.646012e-07 2.106043e-07 7.648945e-07 4.121706e-08 1.605468e-07 1.411202e-06 5.645848e-06 1.442243e-07 5.033508e-07 1.273632e-07 4.788877e-07 2.280289e-06 8.917518e-06 2.641795e-05 1.085766e-04 1.019848e-09 3.636113e-09 9.566410e-06 4.144326e-05 2.117320e-06 8.654981e-06 -1.845992e-02 -7.711416e-02 4.414534e-06 1.658191e-05 1.605246e-06 6.746270e-06 2.815413e-06 1.181095e-05 5.814574e-07 2.426649e-06 2.960889e-06 1.239969e-05 1.197036e-06 4.462096e-06 8.097137e-07 3.344602e-06 2.510556e-06 1.000629e-05 
