# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] r[15] j[15] r[16] j[16] r[17] j[17] r[18] j[18] r[19] j[19] r[20] j[20] r[21] j[21] r[22] j[22] r[23] j[23] r[24] j[24] 
3104.000000 2.969736e-12 1.193407e-11 1.362648e-07 4.918706e-07 2.981074e-11 1.230332e-10 5.337848e-10 2.067563e-09 3.974677e-04 1.389412e-03 4.335466e-08 1.597813e-07 8.321680e-10 3.229314e-09 8.684349e-09 3.188434e-08 2.238788e-12 8.969284e-12 5.561159e-09 2.133814e-08 1.159368e-06 4.526423e-06 4.285700e-07 1.663177e-06 1.235377e-07 4.884739e-07 4.363309e-08 1.605353e-07 2.898669e-06 1.065919e-05 1.424022e-08 5.589473e-08 1.068055e-12 4.149283e-12 8.768419e-12 3.643432e-11 2.737898e-08 1.069785e-07 1.376808e-05 4.878286e-05 2.893627e-03 1.008549e-02 9.617940e-09 4.032579e-08 2.644141e-11 1.007055e-10 1.589366e-06 6.067829e-06 1.775494e-08 6.818689e-08 
3392.000000 1.196108e-11 4.746025e-11 1.098616e-08 4.103084e-08 4.271260e-09 1.601594e-08 6.909893e-10 2.608086e-09 4.005098e-06 1.505821e-05 3.952772e-08 1.453391e-07 4.523934e-08 1.606032e-07 1.342941e-08 4.808673e-08 4.449785e-13 1.793787e-12 6.735194e-11 2.801771e-10 2.266343e-05 8.467014e-05 8.207788e-07 3.108542e-06 1.453261e-07 5.615326e-07 3.433037e-07 1.211314e-06 3.849395e-08 1.546860e-07 4.834936e-06 1.693263e-05 4.546819e-10 1.586425e-09 5.507665e-08 1.982426e-07 7.879366e-08 3.057990e-07 1.305115e-06 4.945987e-06 9.194031e-05 3.404420e-04 3.148317e-05 1.133722e-04 3.067823e-11 1.167722e-10 2.594326e-07 1.010663e-06 1.655475e-10 6.835573e-10 
3409.000000 2.573077e-08 8.865597e-08 9.791712e-11 4.000347e-10 3.970019e-11 1.620625e-10 1.287007e-08 4.600884e-08 1.582023e-05 5.784454e-05 2.864077e-10 1.150365e-09 3.375668e-08 1.204896e-07 6.961392e-11 2.739195e-10 1.479960e-09 5.264829e-09 3.982189e-10 1.601008e-09 8.752859e-05 3.184227e-04 7.348703e-08 2.891589e-07 2.608837e-06 9.549101e-06 2.232078e-10 8.957522e-10 5.338275e-09 2.233507e-08 1.887504e-09 7.636977e-09 2.876695e-11 1.053392e-10 3.414407e-09 1.289308e-08 7.435969e-08 2.879497e-07 6.445415e-08 2.592040e-07 6.335943e-06 2.460553e-05 1.508751e-07 6.016135e-07 5.812221e-11 2.186190e-10 6.754943e-08 2.679287e-07 6.893675e-09 2.658549e-08 
3425.000000 5.459030e-11 2.105065e-10 4.360058e-08 1.584844e-07 5.219426e-11 2.120845e-10 5.798765e-09 2.100757e-08 1.268144e-08 5.291244e-08 4.334990e-10 1.726896e-09 5.533392e-09 2.040195e-08 2.627628e-10 1.006330e-09 8.024705e-13 3.239513e-12 5.896639e-07 2.071339e-06 4.051075e-08 1.693616e-07 3.741667e-07 1.419113e-06 1.120709e-08 4.535001e-08 4.985187e-11 2.058704e-10 3.803985e-07 1.478127e-06 1.158388e-06 4.172992e-06 5.871930e-14 2.211653e-13 2.305223e-09 8.774161e-09 2.134651e-09 8.829678e-09 2.637392e-07 1.029246e-06 2.011428e-04 7.330499e-04 2.699202e-06 1.019854e-05 5.216918e-12 2.053213e-11 3.236474e-05 1.147203e-04 1.178956e-07 4.310338e-07 
3428.000000 2.706344e-10 1.015301e-09 9.135122e-08 3.275721e-07 3.661803e-11 1.497819e-10 2.574450e-08 9.072210e-08 2.068592e-08 8.553691e-08 2.626255e-07 9.284919e-07 3.927678e-11 1.582273e-10 1.620217e-08 5.754857e-08 1.290089e-10 4.809013e-10 1.287510e-08 4.865588e-08 1.342843e-08 5.730505e-08 9.522397e-09 3.862423e-08 1.644935e-06 6.056912e-06 1.437425e-10 5.811204e-10 1.301189e-07 5.158387e-07 1.958943e-06 6.981706e-06 1.032254e-12 3.982099e-12 3.938994e-09 1.484672e-08 4.326629e-09 1.766813e-08 1.072395e-07 4.257004e-07 1.738331e-05 6.613848e-05 3.640075e-06 1.367456e-05 4.906701e-11 1.858899e-10 1.038411e-06 3.925589e-06 1.600973e-07 5.820400e-07 
3430.000000 2.904810e-10 1.088375e-09 4.813612e-08 1.746758e-07 8.777995e-08 3.110676e-07 1.983241e-09 7.308917e-09 3.307627e-08 1.357831e-07 8.868588e-10 3.478135e-09 5.002382e-11 2.006279e-10 1.028239e-08 3.683787e-08 3.683175e-11 1.405027e-10 1.137979e-08 4.309740e-08 3.706133e-08 1.552202e-07 1.671630e-08 6.710190e-08 1.132471e-06 4.198731e-06 4.538591e-11 1.874525e-10 1.042691e-07 4.141998e-07 1.014879e-06 3.661920e-06 2.158027e-12 8.230265e-12 1.737158e-09 6.650599e-09 9.292839e-07 3.441889e-06 2.652169e-07 1.035308e-06 2.465152e-05 9.319586e-05 1.870766e-07 7.433765e-07 1.400599e-11 5.427042e-11 7.600085e-07 2.890050e-06 5.402634e-07 1.919952e-06 
3436.000000 3.009138e-13 1.220082e-12 3.794506e-11 1.564979e-10 3.938963e-10 1.544016e-09 8.823552e-12 3.594133e-11 7.850261e-05 2.794587e-04 1.335189e-07 4.759542e-07 1.159905e-10 4.566582e-10 1.602992e-11 6.482127e-11 1.371720e-11 5.312870e-11 8.831490e-09 3.353288e-08 1.665366e-06 6.494238e-06 8.157773e-05 2.800250e-04 3.823852e-07 1.444499e-06 1.043813e-08 3.900400e-08 2.269595e-05 8.160115e-05 7.917986e-10 3.269495e-09 4.859661e-13 1.887272e-12 3.941334e-11 1.613928e-10 5.238376e-08 2.051141e-07 4.235058e-07 1.636039e-06 2.303710e-07 9.508656e-07 1.493077e-05 5.458918e-05 7.688257e-13 3.107331e-12 6.730096e-05 2.355504e-04 1.813205e-07 6.564464e-07 
3437.000000 3.021339e-13 1.224528e-12 5.319711e-11 2.180581e-10 8.313582e-10 3.214528e-09 5.639064e-12 2.314969e-11 8.324232e-05 2.960099e-04 2.108316e-07 7.451359e-07 1.661991e-08 5.978711e-08 3.055223e-10 1.171206e-09 1.928834e-11 7.424730e-11 3.935004e-09 1.516485e-08 1.886368e-06 7.338190e-06 8.057676e-05 2.766511e-04 2.007841e-07 7.676049e-07 9.947248e-08 3.556577e-07 2.575975e-05 9.239833e-05 1.790917e-09 7.283566e-09 4.016519e-13 1.563722e-12 2.923259e-11 1.203366e-10 2.315822e-08 9.206040e-08 2.005472e-07 7.855920e-07 1.600830e-07 6.651552e-07 6.459358e-07 2.507562e-06 3.955608e-13 1.597620e-12 1.111690e-04 3.855117e-04 1.794649e-07 6.499587e-07 
3440.000000 3.227307e-12 1.306862e-11 7.073190e-11 2.883950e-10 2.891678e-09 1.090397e-08 1.012153e-10 3.938524e-10 1.376170e-04 4.847950e-04 4.378321e-09 1.663209e-08 8.199748e-09 2.989432e-08 3.725381e-10 1.422987e-09 1.351323e-11 5.225203e-11 2.771334e-09 1.074841e-08 3.929062e-07 1.575962e-06 2.339289e-08 9.352284e-08 2.603123e-08 1.033815e-07 1.046535e-07 3.737817e-07 2.185900e-05 7.867478e-05 8.776718e-10 3.610736e-09 8.299217e-13 3.198606e-12 1.880787e-07 6.592287e-07 9.299033e-09 3.759992e-08 2.071694e-07 8.110600e-07 5.870850e-08 2.485510e-07 2.810801e-07 1.107626e-06 1.050519e-10 3.926937e-10 1.324934e-08 5.417428e-08 6.980719e-08 2.572703e-07 
3447.000000 1.589350e-10 6.014233e-10 7.795119e-09 2.919697e-08 7.995892e-12 3.356624e-11 1.098523e-10 4.268099e-10 6.071966e-05 2.168924e-04 1.790196e-08 6.634879e-08 6.878706e-09 2.518003e-08 3.860703e-08 1.353230e-07 1.375798e-10 5.095696e-10 1.022359e-09 4.044108e-09 6.474860e-05 2.365586e-04 4.263998e-08 1.694325e-07 2.338549e-06 8.542401e-06 1.085620e-10 4.401025e-10 1.689142e-06 6.358697e-06 2.528089e-09 1.018453e-08 2.168553e-14 7.065072e-14 2.220827e-12 9.476764e-12 3.472872e-08 1.366362e-07 1.491207e-07 5.896056e-07 4.047017e-05 1.514083e-04 2.961275e-06 1.119447e-05 2.943425e-09 1.034006e-08 3.986314e-05 1.406816e-04 1.841187e-09 7.259352e-09 
3448.000000 1.277042e-10 4.852176e-10 1.105338e-08 4.113313e-08 1.440507e-11 5.985385e-11 1.175950e-10 4.555153e-10 8.264653e-07 3.202514e-06 1.506897e-08 5.602016e-08 2.962365e-09 1.101628e-08 6.902112e-08 2.393619e-07 3.145967e-10 1.149480e-09 2.340952e-09 9.117499e-09 4.911777e-05 1.804061e-04 3.789302e-08 1.509100e-07 2.175615e-06 7.957986e-06 5.242073e-11 2.154099e-10 1.543134e-06 5.819554e-06 9.544103e-08 3.597646e-07 1.967787e-14 6.233860e-14 4.652869e-12 1.973214e-11 6.954344e-08 2.701047e-07 3.109333e-07 1.212822e-06 1.008163e-03 3.549384e-03 5.843377e-06 2.181492e-05 2.211800e-09 7.809957e-09 4.353068e-05 1.533591e-04 2.012378e-09 7.922692e-09 
3449.000000 2.897896e-10 1.084515e-09 5.514862e-09 2.078726e-08 8.155538e-12 3.422572e-11 7.225060e-11 2.823752e-10 1.382438e-06 5.306594e-06 1.026398e-08 3.843453e-08 1.609848e-09 6.055668e-09 3.740268e-08 1.311924e-07 1.820794e-10 6.720632e-10 2.410540e-09 9.384489e-09 3.116341e-04 1.104875e-03 7.360825e-08 2.895480e-07 2.208298e-06 8.076051e-06 7.372523e-11 3.011036e-10 1.346859e-06 5.092777e-06 1.706006e-07 6.361447e-07 2.530510e-14 8.585938e-14 1.608559e-07 5.660206e-07 6.370370e-08 2.478126e-07 1.405765e-07 5.564119e-07 1.057313e-03 3.719602e-03 2.636039e-06 9.986730e-06 4.378209e-09 1.526532e-08 4.082576e-05 1.440172e-04 8.818112e-10 3.525576e-09 
3460.000000 3.615563e-11 1.401495e-10 4.144816e-11 1.711964e-10 2.143669e-09 8.116366e-09 1.120560e-11 4.522892e-11 2.001182e-08 8.293187e-08 1.061533e-10 4.318609e-10 4.646917e-11 1.860025e-10 2.651289e-11 1.058123e-10 5.939988e-10 2.141116e-09 3.415008e-10 1.380493e-09 2.307792e-06 8.946137e-06 1.003809e-08 4.088197e-08 2.210952e-05 7.740216e-05 1.472666e-08 5.451020e-08 1.580796e-05 5.704811e-05 3.088078e-07 1.134403e-06 3.113401e-12 1.179681e-11 5.610881e-08 2.021496e-07 1.351780e-08 5.438706e-08 3.578813e-06 1.332464e-05 2.345549e-07 9.622293e-07 3.196378e-06 1.206424e-05 1.107271e-11 4.304678e-11 3.820117e-08 1.535722e-07 4.073478e-08 1.515290e-07 
3465.000000 2.040680e-11 7.973744e-11 1.186871e-09 4.594715e-09 4.089835e-09 1.526389e-08 9.319676e-10 3.474777e-09 3.057267e-04 1.057082e-03 3.953868e-07 1.383223e-06 1.302792e-09 4.901430e-09 3.374110e-11 1.342415e-10 1.245900e-11 4.825365e-11 7.542214e-09 2.871117e-08 1.206023e-06 4.731060e-06 1.453188e-05 5.184636e-05 8.237361e-10 3.488799e-09 1.431551e-08 5.300028e-08 2.875717e-06 1.067971e-05 8.726049e-08 3.287560e-07 3.724355e-14 1.324998e-13 1.921101e-07 6.764708e-07 3.840786e-09 1.585990e-08 2.299124e-07 9.001426e-07 3.544542e-03 1.214011e-02 4.895015e-09 2.083897e-08 3.933565e-11 1.490877e-10 2.475806e-09 1.047026e-08 2.704518e-07 9.707706e-07 
3476.000000 5.344794e-10 1.977611e-09 2.066236e-11 8.636309e-11 1.146348e-09 4.401594e-09 2.754135e-11 1.097054e-10 3.627153e-05 1.302005e-04 1.384094e-10 5.601969e-10 1.104051e-08 3.995395e-08 3.600302e-11 1.430804e-10 1.062748e-10 3.954200e-10 2.394672e-07 8.566452e-07 4.354838e-06 1.668415e-05 2.515471e-08 1.011555e-07 2.736546e-08 1.089744e-07 2.217901e-11 9.213533e-11 3.535723e-08 1.428396e-07 7.040767e-09 2.778236e-08 9.233160e-14 3.546314e-13 3.542965e-10 1.400465e-09 7.168056e-07 2.694930e-06 1.699404e-07 6.697395e-07 2.596414e-06 1.016495e-05 2.955132e-08 1.216655e-07 1.461823e-11 5.634274e-11 2.850919e-05 1.010829e-04 4.844043e-07 1.719103e-06 
3477.000000 1.109975e-09 4.052458e-09 5.160352e-11 2.123465e-10 2.119365e-09 8.044929e-09 1.434775e-11 5.783325e-11 3.095198e-05 1.114518e-04 8.376187e-11 3.421132e-10 5.693714e-09 2.086105e-08 4.624854e-12 1.906865e-11 2.275983e-10 8.350642e-10 1.589932e-07 5.730142e-07 9.782198e-06 3.691356e-05 1.105978e-08 4.514987e-08 2.261321e-08 9.038308e-08 4.391382e-11 1.801830e-10 2.423889e-08 9.860191e-08 3.642077e-09 1.454935e-08 2.017556e-12 7.687549e-12 3.257184e-10 1.289670e-09 7.429388e-07 2.791660e-06 1.780165e-07 7.009601e-07 2.404748e-06 9.428721e-06 1.284724e-08 5.370872e-08 1.694944e-11 6.514594e-11 2.458059e-05 8.740585e-05 1.024883e-06 3.587296e-06 
