# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] r[15] j[15] r[16] j[16] r[17] j[17] r[18] j[18] r[19] j[19] r[20] j[20] r[21] j[21] r[22] j[22] r[23] j[23] r[24] j[24] 
2631.000000 4.031947e-13 1.659255e-12 4.587700e-07 1.663162e-06 3.994553e-07 1.395848e-06 2.828906e-10 1.124669e-09 2.054192e-06 8.093403e-06 1.217800e-09 4.821455e-09 1.019765e-09 3.929001e-09 2.919388e-10 1.130429e-09 1.654409e-10 6.357570e-10 1.025359e-10 4.177206e-10 1.539444e-07 6.194892e-07 4.955213e-07 1.948252e-06 3.675077e-05 1.296165e-04 2.848124e-10 1.153098e-09 1.591971e-07 6.201467e-07 1.208586e-07 4.753805e-07 7.541733e-13 2.995004e-12 1.432283e-08 5.301687e-08 9.119591e-07 3.496121e-06 2.185105e-07 8.262918e-07 1.408783e-06 5.633869e-06 6.409441e-08 2.618926e-07 1.546340e-12 6.247930e-12 2.785821e-05 1.045113e-04 2.639764e-09 1.070741e-08 
2635.000000 2.270325e-10 8.522955e-10 5.869176e-09 2.306049e-08 8.240248e-11 3.371095e-10 2.269157e-09 8.653702e-09 2.774567e-07 1.135589e-06 2.633171e-10 1.069792e-09 1.281398e-10 5.129159e-10 6.850458e-11 2.731847e-10 2.061082e-10 7.893203e-10 2.032788e-10 8.175465e-10 2.811551e-07 1.119890e-06 5.611470e-07 2.201735e-06 6.125191e-06 2.226945e-05 4.207377e-10 1.691793e-09 3.923368e-07 1.504990e-06 2.465519e-08 9.986921e-08 3.041333e-11 1.130452e-10 9.826875e-10 3.811367e-09 1.091013e-06 4.156482e-06 1.726310e-06 6.294348e-06 5.598465e-05 2.085511e-04 5.698667e-05 2.047641e-04 4.796695e-12 1.904077e-11 1.407516e-05 5.346558e-05 1.770486e-07 6.636270e-07 
2638.000000 7.739555e-13 3.188260e-12 3.438263e-09 1.364400e-08 2.716283e-08 9.954643e-08 5.736772e-08 2.063171e-07 9.929013e-06 3.801192e-05 6.257320e-10 2.501840e-09 5.303991e-10 2.067045e-09 2.281350e-08 8.191744e-08 1.884519e-10 7.227885e-10 6.453593e-08 2.328794e-07 9.284699e-08 3.775937e-07 1.061914e-07 4.294851e-07 6.348410e-06 2.306756e-05 8.361555e-10 3.316953e-09 3.638151e-07 1.397598e-06 3.438298e-09 1.444572e-08 3.327274e-11 1.232692e-10 2.610389e-09 9.943398e-09 1.183706e-06 4.500973e-06 1.055859e-06 3.884139e-06 3.822367e-05 1.434501e-04 2.053606e-04 7.202421e-04 2.080754e-12 8.360042e-12 6.859587e-05 2.524736e-04 2.749921e-08 1.068395e-07 
2640.000000 8.731030e-13 3.593729e-12 1.138149e-08 4.408022e-08 2.999656e-08 1.097087e-07 8.384830e-08 2.994083e-07 1.231933e-05 4.698664e-05 7.105566e-10 2.834374e-09 1.070913e-09 4.118514e-09 9.956030e-09 3.630257e-08 4.234625e-10 1.600261e-09 7.545473e-08 2.714598e-07 4.095922e-07 1.621285e-06 3.511024e-08 1.449431e-07 2.873299e-08 1.156521e-07 5.318883e-10 2.127583e-09 2.866354e-07 1.106201e-06 1.471808e-08 6.011017e-08 2.218703e-11 8.281160e-11 5.280878e-08 1.899648e-07 2.835933e-09 1.204307e-08 4.321186e-06 1.551014e-05 5.566253e-06 2.167254e-05 1.161119e-04 4.116384e-04 5.193126e-11 1.972465e-10 1.152992e-04 4.203569e-04 7.170506e-09 2.856182e-08 
2646.000000 1.615443e-09 5.867956e-09 1.258296e-07 4.648577e-07 8.859081e-10 3.458456e-09 4.789889e-10 1.883212e-09 2.943412e-06 1.155186e-05 8.555171e-09 3.264968e-08 1.121186e-11 4.684568e-11 3.177080e-10 1.237498e-09 2.532862e-09 9.244707e-09 1.881193e-11 7.851308e-11 1.972004e-06 7.560163e-06 8.444822e-06 3.142539e-05 7.604074e-08 3.008707e-07 9.039860e-08 3.284015e-07 2.970537e-09 1.249525e-08 1.715751e-05 6.157053e-05 1.418560e-12 5.573520e-12 2.386651e-07 8.357240e-07 1.365722e-08 5.619468e-08 1.171131e-05 4.134903e-05 7.405770e-05 2.748327e-04 1.136103e-06 4.379957e-06 1.781258e-10 6.610095e-10 1.013634e-06 4.032675e-06 5.815658e-10 2.430128e-09 
2655.000000 9.957427e-09 3.487843e-08 8.215749e-08 3.056930e-07 1.847330e-07 6.521687e-07 3.902899e-10 1.540335e-09 1.339536e-03 4.690844e-03 7.430068e-10 2.954887e-09 2.160664e-07 7.555060e-07 1.202829e-10 4.768429e-10 7.899034e-11 3.076051e-10 4.079444e-10 1.614018e-09 1.028006e-06 3.983099e-06 2.645261e-04 9.228309e-04 1.026461e-06 3.876741e-06 3.449268e-10 1.393104e-09 2.536866e-06 9.422852e-06 4.792719e-07 1.839673e-06 6.630067e-14 2.609472e-13 1.347495e-06 4.577613e-06 1.391764e-04 4.819879e-04 2.230822e-09 9.265687e-09 3.419855e-04 1.238389e-03 1.218332e-05 4.497413e-05 1.930541e-12 7.748868e-12 5.125929e-05 1.888414e-04 2.115774e-07 7.906573e-07 
2657.000000 9.461420e-09 3.318030e-08 7.218368e-08 2.692868e-07 2.756636e-07 9.679451e-07 3.699877e-10 1.461462e-09 1.138870e-03 3.999655e-03 9.535949e-10 3.774956e-09 2.121845e-07 7.421297e-07 6.135674e-11 2.463779e-10 2.117151e-11 8.443053e-11 4.973632e-10 1.960671e-09 1.294755e-08 5.447136e-08 1.298686e-08 5.446367e-08 3.430100e-07 1.322015e-06 4.140562e-10 1.666945e-09 2.071878e-07 8.070947e-07 3.526507e-07 1.361068e-06 3.174494e-14 1.196066e-13 1.100813e-11 4.628659e-11 2.585362e-04 8.851362e-04 1.881744e-08 7.492997e-08 6.269303e-04 2.245513e-03 9.460689e-06 3.508772e-05 1.903055e-12 7.640376e-12 5.662750e-05 2.081742e-04 5.902018e-10 2.463572e-09 
2659.000000 4.624814e-09 1.647974e-08 7.458663e-08 2.780836e-07 4.643530e-07 1.614826e-06 1.129344e-08 4.193589e-08 1.256515e-03 4.392222e-03 1.665954e-07 5.994560e-07 4.983978e-10 1.949230e-09 2.156400e-10 8.459341e-10 1.319912e-09 4.889026e-09 6.374520e-09 2.395636e-08 1.057187e-08 4.465059e-08 1.234788e-08 5.184073e-08 3.002465e-08 1.209428e-07 1.254794e-10 5.163250e-10 2.081150e-07 8.106991e-07 5.303646e-07 2.031652e-06 4.747192e-13 1.885781e-12 7.812485e-12 3.302879e-11 1.424112e-05 5.138163e-05 5.434944e-08 2.121636e-07 1.854143e-03 6.508731e-03 5.026303e-06 1.886687e-05 1.229898e-09 4.402197e-09 2.268720e-05 8.484207e-05 1.917300e-10 8.170660e-10 
2661.000000 2.574642e-09 9.274451e-09 3.694195e-09 1.456678e-08 1.435033e-10 5.793543e-10 2.342000e-08 8.579152e-08 3.369622e-03 1.156457e-02 1.433478e-07 5.172393e-07 3.354625e-10 1.321406e-09 1.988767e-10 7.813690e-10 9.338996e-10 3.481459e-09 1.463061e-08 5.414685e-08 2.094943e-08 8.735535e-08 5.077277e-09 2.167095e-08 8.512154e-08 3.364057e-07 2.938128e-08 1.091044e-07 5.230156e-06 1.918799e-05 2.692931e-08 1.090328e-07 1.202573e-12 4.716296e-12 7.755693e-10 3.011668e-09 4.306523e-05 1.521937e-04 1.128532e-07 4.354043e-07 1.220743e-03 4.329741e-03 1.998243e-06 7.612027e-06 9.358287e-10 3.366619e-09 2.426341e-06 9.452942e-06 5.474085e-10 2.287703e-09 
2662.000000 1.834179e-09 6.647720e-09 6.019565e-09 2.352280e-08 1.748469e-10 7.033422e-10 2.162991e-08 7.934923e-08 6.031118e-03 2.047489e-02 1.702051e-07 6.121827e-07 3.449637e-10 1.357921e-09 1.965234e-10 7.721528e-10 9.490852e-10 3.536947e-09 1.843242e-07 6.500879e-07 6.920940e-05 2.479557e-04 2.902408e-09 1.251608e-08 1.954270e-07 7.606358e-07 4.007511e-08 1.479819e-07 4.138515e-06 1.524879e-05 1.156235e-08 4.755038e-08 3.884357e-10 1.374162e-09 3.520726e-10 1.387169e-09 4.239855e-09 1.774196e-08 6.230284e-08 2.430139e-07 1.432714e-03 5.066038e-03 1.788477e-06 6.827336e-06 6.834748e-10 2.473573e-09 2.721049e-06 1.057808e-05 4.097884e-10 1.721741e-09 
2666.000000 5.217989e-09 1.857904e-08 5.905617e-09 2.307204e-08 7.364189e-11 3.002238e-10 1.859260e-08 6.850192e-08 9.351410e-06 3.581174e-05 2.549492e-08 9.501726e-08 3.576829e-10 1.402975e-09 3.603476e-11 1.459752e-10 5.422486e-10 2.045043e-09 1.645969e-08 6.083475e-08 8.889968e-05 3.172284e-04 1.334774e-06 5.149297e-06 5.269109e-08 2.107035e-07 4.475679e-10 1.797186e-09 8.772686e-08 3.474385e-07 2.307367e-07 8.956570e-07 2.287398e-09 7.832218e-09 5.775267e-11 2.348966e-10 9.285604e-09 3.825461e-08 3.740901e-08 1.473137e-07 1.139115e-06 4.606417e-06 1.229499e-05 4.536577e-05 1.367194e-11 5.305964e-11 1.303492e-07 5.362686e-07 5.334588e-10 2.230856e-09 
2668.000000 4.362178e-09 1.558732e-08 2.733298e-09 1.083274e-08 6.492534e-11 2.652914e-10 4.141412e-08 1.503152e-07 3.490954e-06 1.361107e-05 2.127404e-09 8.307277e-09 3.339027e-10 1.311123e-09 2.723775e-09 1.017121e-08 8.139669e-10 3.046296e-09 3.566015e-08 1.299426e-07 2.889515e-05 1.052859e-04 3.877946e-06 1.466760e-05 8.517767e-08 3.376989e-07 2.345510e-10 9.533937e-10 1.280229e-07 5.034457e-07 1.045954e-07 4.120564e-07 4.929392e-14 1.898581e-13 3.716478e-08 1.338497e-07 6.105175e-09 2.535245e-08 2.617066e-05 9.106560e-05 1.086490e-03 3.878073e-03 6.942900e-06 2.589081e-05 1.099131e-11 4.281029e-11 1.036398e-07 4.281864e-07 3.649734e-06 1.294419e-05 
